card_no,year,month,sales,transactions,items
18677.0,2013,7,3.349999999999973,2,47
18677.0,2013,8,1.8200000000000047,1,35
18677.0,2013,9,3.989999999999995,1,31
18677.0,2013,10,8.610000000000051,1,39
18677.0,2013,11,5.060000000000015,2,52
18677.0,2014,1,222.88000000000008,5,106
18677.0,2014,2,429.33000000000015,6,127
18677.0,2014,3,349.33000000000027,4,94
18677.0,2014,4,135.66999999999996,2,44
18677.0,2014,6,38.30000000000001,4,13
18677.0,2014,7,219.40000000000003,2,65
18677.0,2014,8,293.86000000000035,3,90
18677.0,2014,9,211.37,2,61
18677.0,2014,10,255.63000000000008,4,85
18677.0,2014,11,481.55000000000024,6,134
18677.0,2014,12,66.61,2,27
18677.0,2015,1,328.58000000000015,4,93
18677.0,2015,2,217.7,3,71
18677.0,2015,3,5.69,1,3
18677.0,2015,4,297.05000000000007,3,82
18677.0,2015,5,34.17,2,9
18677.0,2015,6,215.84000000000015,4,66
18677.0,2015,7,396.9100000000002,6,103
18677.0,2015,8,311.2300000000001,4,80
18677.0,2015,9,69.53999999999999,1,27
18677.0,2015,11,197.3600000000001,3,59
18677.0,2015,12,123.49999999999993,2,33
18677.0,2016,1,236.9600000000001,2,66
18677.0,2016,3,51.010000000000005,1,10
18677.0,2016,5,64.36,1,14
18677.0,2016,6,252.7400000000001,3,54
18677.0,2016,7,265.3500000000003,3,74
18677.0,2016,8,319.1400000000003,4,81
18677.0,2016,9,109.76999999999997,2,29
18677.0,2016,10,380.0200000000004,5,117
18677.0,2016,11,55.94999999999998,1,21
18677.0,2016,12,197.0800000000001,2,58
18677.0,2017,1,172.31,3,56
18774.0,2010,1,185.71000000000006,4,44
18774.0,2010,2,304.02000000000027,6,81
18774.0,2010,3,225.31000000000003,4,54
18774.0,2010,4,354.29,6,98
18774.0,2010,5,547.9600000000004,7,133
18774.0,2010,6,435.4100000000002,6,110
18774.0,2010,7,609.7199999999999,6,144
18774.0,2010,8,0.8999999999999986,5,79
18774.0,2010,9,0.0,4,51
18774.0,2010,10,5.289999999999916,6,82
18774.0,2010,11,-2.007283228522283e-13,7,96
18774.0,2010,12,1.9999999999999138,8,120
18774.0,2011,1,-1.616484723854228e-13,6,83
18774.0,2011,2,3.789999999999858,7,83
18774.0,2011,3,-2.113864638886298e-13,7,88
18774.0,2011,4,4.499999999999844,7,98
18774.0,2011,5,-2.913225216616411e-13,9,139
18774.0,2011,6,5.609999999999837,11,110
18774.0,2011,7,1.0835776720341528e-13,6,92
18774.0,2011,8,5.089999999999435,8,145
18774.0,2011,9,1.7000000000003457,11,160
18774.0,2011,10,-3.552713678800501e-14,7,129
18774.0,2011,11,9.199999999999743,8,155
18774.0,2011,12,5.700000000000152,9,137
18774.0,2012,1,2.3800000000002584,9,122
18774.0,2012,2,5.290000000000324,9,131
18774.0,2012,3,4.902744876744691e-13,9,123
18774.0,2012,4,0.7199999999986648,11,168
18774.0,2012,5,12.890000000000446,13,199
18774.0,2012,6,0.799999999999061,10,177
18774.0,2012,7,17.44999999999927,9,161
18774.0,2012,8,1.6786572132332367e-13,8,123
18774.0,2012,9,0.5000000000000089,10,121
18774.0,2012,10,19.780000000000033,10,140
18774.0,2012,11,-9.889999999999876,10,149
18774.0,2012,12,-4.884981308350689e-13,10,188
18774.0,2013,1,4.499999999999453,10,179
18774.0,2013,2,10.500000000000028,9,198
18774.0,2013,3,3.959999999999674,8,155
18774.0,2013,4,4.389999999999468,9,166
18774.0,2013,5,8.809999999999501,10,205
18774.0,2013,6,19.799999999999216,17,234
18774.0,2013,7,7.159999999998854,12,223
18774.0,2013,8,5.3799999999992325,12,199
18774.0,2013,9,4.1389114358025836e-13,11,168
18774.0,2013,10,4.199999999998985,11,186
18774.0,2013,11,110.85999999999973,11,193
18774.0,2013,12,4.959999999998679,10,231
18774.0,2014,1,535.0000000000003,11,179
18774.0,2014,2,694.1100000000001,10,153
18774.0,2014,3,742.8400000000006,10,162
18774.0,2014,4,672.4500000000008,10,165
18774.0,2014,5,626.6100000000001,12,136
18774.0,2014,6,855.2000000000016,11,198
18774.0,2014,7,657.7200000000005,11,152
18774.0,2014,8,697.7200000000005,14,153
18774.0,2014,9,634.3400000000004,11,142
18774.0,2014,10,807.3600000000002,14,182
18774.0,2014,11,516.9900000000004,8,111
18774.0,2014,12,818.9700000000004,12,181
18774.0,2015,1,606.3000000000002,11,144
18774.0,2015,2,480.69,9,100
18774.0,2015,3,602.2400000000002,14,128
18774.0,2015,4,490.08000000000015,10,131
18774.0,2015,5,522.4399999999999,8,122
18774.0,2015,6,657.8899999999998,13,147
18774.0,2015,7,665.8700000000001,12,149
18774.0,2015,8,566.7800000000002,11,136
18774.0,2015,9,531.6299999999999,9,128
18774.0,2015,10,662.0400000000002,11,143
18774.0,2015,11,669.13,12,143
18774.0,2015,12,676.6700000000003,10,142
18774.0,2016,1,496.59999999999997,8,108
18774.0,2016,2,591.2199999999999,10,123
18774.0,2016,3,555.1000000000001,8,110
18774.0,2016,4,492.8500000000001,8,110
18774.0,2016,5,395.8500000000001,7,76
18774.0,2016,6,635.3800000000002,8,125
18774.0,2016,7,349.77000000000004,6,74
18774.0,2016,8,675.8499999999999,10,140
18774.0,2016,9,600.7100000000002,8,129
18774.0,2016,10,518.8300000000002,8,92
18774.0,2016,11,413.5000000000002,5,81
18774.0,2016,12,917.4900000000002,9,185
18774.0,2017,1,413.4800000000003,7,92
18823.0,2010,1,16.060000000000002,1,6
18823.0,2010,9,2.1094237467877974e-15,2,13
18823.0,2011,1,1.3322676295501878e-15,1,13
18823.0,2012,1,4.440892098500626e-16,1,8
18823.0,2012,5,1.390000000000002,2,18
18823.0,2012,7,2.6645352591003757e-15,1,8
18823.0,2012,8,8.881784197001252e-16,1,6
18823.0,2012,12,0.0,1,8
18823.0,2013,1,1.7763568394002505e-15,1,7
18823.0,2013,3,1.0000000000000053,1,14
18823.0,2013,5,6.661338147750939e-16,1,8
18823.0,2013,6,0.0,1,13
18823.0,2013,9,-4.440892098500626e-16,1,6
18823.0,2013,12,4.440892098500626e-16,1,8
18823.0,2014,2,18.05,1,6
18823.0,2014,8,6.09,1,2
18823.0,2014,9,18.660000000000004,1,4
18823.0,2015,1,14.620000000000001,1,4
18823.0,2015,2,18.009999999999998,1,5
18823.0,2015,4,16.79,1,7
18823.0,2015,6,7.48,1,3
18823.0,2015,12,10.47,1,3
18841.0,2010,2,20.759999999999998,1,3
18841.0,2010,5,37.88,2,11
18841.0,2010,9,2.3900000000000485,1,40
18841.0,2010,10,13.76000000000003,1,39
18841.0,2010,12,0.7200000000000433,1,37
18841.0,2011,4,-3.0000000000000053,1,20
18841.0,2011,5,0.5899999999999963,1,29
18841.0,2011,6,1.5900000000000034,1,14
18841.0,2011,9,-4.440892098500626e-16,1,9
18841.0,2011,10,8.881784197001252e-15,1,19
18841.0,2011,11,6.549999999999997,2,41
18841.0,2011,12,3.552713678800501e-15,1,21
18841.0,2012,3,4.618527782440651e-14,2,39
18841.0,2012,5,0.9999999999999929,1,27
18841.0,2012,6,-1.7763568394002505e-15,1,17
18841.0,2012,9,1.0658141036401503e-14,1,10
18841.0,2012,11,13.289999999999955,2,58
18841.0,2012,12,-1.2434497875801753e-14,1,27
18841.0,2013,3,-3.9968028886505635e-14,2,23
18841.0,2013,5,3.019806626980426e-14,3,59
18841.0,2013,6,0.0,1,6
18841.0,2013,7,-1.2434497875801753e-14,1,16
18841.0,2013,8,-5.5067062021407764e-14,2,46
18841.0,2013,11,6.400000000000032,1,30
18841.0,2014,3,111.13000000000002,2,18
18841.0,2014,5,148.05000000000004,2,30
18841.0,2014,8,44.1,1,9
18841.0,2014,9,51.35,1,8
18841.0,2014,11,97.72999999999999,1,8
18841.0,2015,3,84.14999999999999,1,19
18841.0,2015,10,176.63000000000002,1,39
18841.0,2015,12,74.42999999999999,2,6
18841.0,2016,5,15.84,2,6
18841.0,2016,6,104.21999999999997,3,11
18883.0,2010,3,62.669999999999995,2,16
18883.0,2010,4,25.900000000000002,1,10
18883.0,2010,6,43.14,1,6
18883.0,2010,8,1.7763568394002505e-15,1,9
18883.0,2010,9,3.552713678800501e-15,1,10
18883.0,2010,11,2.490000000000002,1,10
18883.0,2010,12,2.009999999999991,1,18
18883.0,2011,5,-2.220446049250313e-15,1,15
18883.0,2011,7,-1.4210854715202004e-14,3,38
18883.0,2011,8,2.389999999999999,1,19
18883.0,2011,10,11.449999999999987,2,22
18883.0,2012,1,-2.220446049250313e-15,1,11
18883.0,2012,4,-2.6645352591003757e-15,1,13
18883.0,2012,8,8.881784197001252e-16,2,19
18883.0,2012,11,-7.993605777301127e-15,2,14
18883.0,2013,1,-3.552713678800501e-15,2,13
18883.0,2013,5,1.9899999999999864,1,21
18883.0,2013,8,8.490000000000023,3,40
18883.0,2013,10,-2.6645352591003757e-15,1,13
18883.0,2013,11,4.440892098500626e-15,1,13
18883.0,2014,2,37.11,1,9
18883.0,2014,9,117.51999999999997,5,32
18883.0,2014,11,8.85,1,3
18883.0,2014,12,25.719999999999995,1,9
18883.0,2015,1,26.130000000000003,1,8
18883.0,2015,4,64.99000000000001,2,17
18883.0,2015,12,70.33,2,17
18883.0,2016,7,57.53,1,18
18883.0,2016,10,73.74000000000001,2,21
18883.0,2017,1,50.35,1,12
18899.0,2010,1,320.92999999999995,5,107
18899.0,2010,2,147.35999999999996,4,55
18899.0,2010,3,258.37999999999994,6,76
18899.0,2010,4,470.19000000000034,8,146
18899.0,2010,5,555.6500000000003,12,169
18899.0,2010,6,205.60000000000005,6,68
18899.0,2010,7,187.5500000000001,4,51
18899.0,2010,8,74.0700000000004,11,246
18899.0,2010,9,2.2800000000003187,8,173
18899.0,2010,10,2.4899999999999913,8,134
18899.0,2010,11,2.3000000000000353,6,105
18899.0,2010,12,3.109999999999948,5,66
18899.0,2011,1,20.289999999999843,7,143
18899.0,2011,2,17.390000000000086,8,105
18899.0,2011,3,14.900000000000011,13,174
18899.0,2011,4,6.700000000000001,4,77
18899.0,2011,5,-2.731148640577885e-14,6,100
18899.0,2011,6,6.4100000000000605,12,154
18899.0,2011,7,2.189999999999957,7,94
18899.0,2011,8,8.799999999999976,6,79
18899.0,2012,1,1.080000000000192,7,157
18899.0,2012,2,9.859999999999978,10,207
18899.0,2012,3,12.790000000000227,9,161
18899.0,2012,4,2.300000000000058,6,75
18899.0,2012,5,0.590000000000038,8,112
18899.0,2012,6,0.7599999999999456,5,77
18899.0,2012,7,0.0,1,7
18899.0,2012,8,6.120000000000113,8,137
18899.0,2012,9,-1.530000000000019,5,85
18899.0,2012,10,-0.0999999999999499,4,103
18899.0,2012,11,1.1200000000003039,5,123
18899.0,2012,12,6.42000000000012,11,148
18899.0,2013,1,8.77000000000028,11,152
18899.0,2013,2,7.979999999999967,10,142
18899.0,2013,3,2.180000000000068,5,72
18899.0,2013,4,7.989999999999938,13,171
18899.0,2013,5,0.3399999999998915,8,110
18899.0,2013,6,-1.7763568394002505e-15,1,10
18899.0,2013,7,4.2999999999999705,11,141
18899.0,2013,8,0.9500000000000037,9,122
18899.0,2013,9,8.809999999999846,7,131
18899.0,2013,10,5.46000000000015,10,177
18899.0,2013,11,1.5999999999998837,8,92
18899.0,2013,12,2.7622348852673895e-13,8,134
18899.0,2014,1,501.13000000000005,9,179
18899.0,2014,2,237.05,9,85
18899.0,2014,3,235.6100000000001,5,69
18899.0,2014,4,137.15,3,49
18899.0,2014,5,144.19,4,46
18899.0,2014,7,525.7900000000002,12,166
18899.0,2014,8,344.53999999999996,9,118
18899.0,2014,9,469.61000000000024,10,145
18899.0,2014,10,619.2600000000003,8,161
18899.0,2014,11,800.4800000000004,11,198
18899.0,2014,12,1409.2500000000039,15,339
18899.0,2015,1,1722.430000000002,20,365
18899.0,2015,2,723.9700000000005,16,190
18899.0,2015,3,424.28,9,132
18899.0,2015,4,347.3100000000001,9,96
18899.0,2015,5,346.74999999999994,9,101
18899.0,2015,6,460.04999999999984,9,136
18899.0,2015,7,336.7900000000002,2,44
18899.0,2015,8,286.30000000000024,4,85
18899.0,2015,9,483.3200000000001,9,126
18899.0,2015,10,764.9100000000004,7,180
18899.0,2015,11,444.3800000000002,7,122
18899.0,2015,12,478.05000000000047,8,136
18899.0,2016,1,330.3900000000001,4,88
18899.0,2016,2,220.50000000000014,3,66
18899.0,2016,3,273.7800000000001,5,77
18899.0,2016,4,221.49000000000004,4,61
18899.0,2016,6,246.32000000000016,5,71
18899.0,2016,7,394.4800000000002,6,109
18899.0,2016,8,422.84,9,122
18899.0,2016,9,161.93000000000004,5,49
18899.0,2016,10,355.33,6,104
18899.0,2016,11,878.8500000000004,10,190
18899.0,2016,12,473.32000000000033,4,105
18899.0,2017,1,1175.1600000000012,13,258
18991.0,2010,1,106.18,1,9
18991.0,2010,2,127.88999999999996,1,46
18991.0,2010,6,221.10000000000005,4,55
18991.0,2010,8,8.69,4,32
18991.0,2010,9,-1.5987211554602254e-14,1,29
18991.0,2010,10,-3.100000000000092,2,52
18991.0,2010,11,-1.1368683772161603e-13,2,63
18991.0,2011,1,-1.5000000000000977,2,88
18991.0,2011,2,8.881784197001252e-15,1,16
18991.0,2011,4,21.189999999999905,1,62
18991.0,2011,6,0.0,3,20
18991.0,2011,7,1.4899999999999611,1,40
18991.0,2011,9,5.1514348342607263e-14,3,44
18991.0,2011,10,-7.460698725481052e-14,2,52
18991.0,2012,5,1.5987211554602254e-14,1,22
18991.0,2012,7,2.4900000000000055,1,12
18991.0,2012,10,-3.197442310920451e-14,1,41
18991.0,2012,11,0.0,1,17
18991.0,2013,4,-8.881784197001252e-16,1,8
18991.0,2014,7,61.239999999999995,1,11
18991.0,2015,1,95.44999999999999,2,17
18991.0,2015,5,172.86,1,41
18991.0,2015,8,35.220000000000006,1,8
18991.0,2016,2,164.04,1,39
18991.0,2016,7,176.51000000000008,1,39
18991.0,2016,10,97.99999999999999,1,20
18991.0,2016,11,250.33000000000018,2,56
18991.0,2016,12,172.71000000000006,2,38
18991.0,2017,1,219.30000000000013,3,50
19038.0,2010,1,7.68,1,2
19038.0,2010,2,15.07,2,3
19038.0,2010,3,169.22999999999996,28,65
19038.0,2010,4,115.35999999999997,8,45
19038.0,2010,5,54.339999999999996,5,20
19038.0,2010,6,29.979999999999997,3,10
19038.0,2010,9,0.0,1,6
19038.0,2010,10,1.7763568394002505e-15,1,9
19038.0,2010,11,2.6899999999999915,6,53
19038.0,2011,1,0.0,1,5
19038.0,2011,2,8.881784197001252e-16,1,10
19038.0,2011,3,-2.0872192862952943e-14,4,36
19038.0,2011,5,1.7763568394002505e-15,2,11
19038.0,2011,9,-5.329070518200751e-15,5,38
19038.0,2011,10,-1.509903313490213e-14,7,45
19038.0,2011,11,1.3322676295501878e-14,5,47
19038.0,2011,12,0.8299999999998242,27,191
19038.0,2012,1,2.9100000000000135,13,101
19038.0,2012,2,1.7763568394002505e-15,5,32
19038.0,2012,3,-7.993605777301127e-15,9,69
19038.0,2012,4,0.1199999999999668,19,141
19038.0,2012,5,1.9000000000000004,6,39
19038.0,2012,6,0.1599999999999704,17,95
19038.0,2012,7,-2.220446049250313e-15,9,50
19038.0,2012,8,0.11999999999999833,4,22
19038.0,2012,9,4.890000000000026,15,94
19038.0,2012,10,2.289999999999993,4,31
19038.0,2012,11,3.4638958368304884e-14,8,69
19038.0,2012,12,1.9999999999999938,5,49
19038.0,2013,1,7.210000000000001,8,108
19038.0,2013,2,1.399999999999746,14,157
19038.0,2013,3,14.840000000000085,19,202
19038.0,2013,4,-1.7763568394002505e-15,4,41
19038.0,2013,5,0.2599999999999971,4,30
19038.0,2013,6,1.0799999999999912,3,26
19038.0,2013,7,3.7499999999999964,4,26
19038.0,2013,8,-1.3322676295501878e-15,2,16
19038.0,2013,9,2.6645352591003757e-15,4,26
19038.0,2013,10,5.773159728050814e-14,7,70
19038.0,2013,11,32.28999999999999,9,93
19038.0,2013,12,-2.842170943040401e-14,6,89
19038.0,2014,1,103.09999999999998,6,66
19038.0,2014,2,119.14999999999998,3,38
19038.0,2014,3,60.33,3,19
19038.0,2014,5,38.730000000000004,2,14
19038.0,2014,6,23.35,2,11
19038.0,2014,7,37.510000000000005,2,15
19038.0,2014,8,70.9,3,23
19038.0,2014,9,51.63999999999999,4,18
19038.0,2014,10,41.220000000000006,3,8
19038.0,2014,11,109.26999999999998,5,28
19038.0,2014,12,275.2900000000002,8,87
19038.0,2015,1,110.81999999999998,5,29
19038.0,2015,2,380.2300000000002,14,110
19038.0,2015,3,240.23000000000005,15,72
19038.0,2015,4,175.24000000000004,13,58
19038.0,2015,5,136.17999999999995,8,39
19038.0,2015,6,280.78000000000014,20,70
19038.0,2015,7,196.24,12,51
19038.0,2015,8,218.15000000000018,16,85
19038.0,2015,9,59.980000000000004,3,28
19038.0,2015,10,190.6700000000001,9,66
19038.0,2015,11,117.41999999999993,7,47
19038.0,2015,12,240.94000000000017,10,86
19038.0,2016,1,236.01000000000013,10,110
19038.0,2016,2,203.64000000000001,8,71
19038.0,2016,3,241.8500000000002,16,93
19038.0,2016,4,197.95000000000007,11,70
19038.0,2016,5,164.6,7,52
19038.0,2016,6,96.20999999999997,6,39
19038.0,2016,7,70.44000000000001,4,21
19038.0,2016,8,136.75,5,32
19038.0,2016,9,45.63,3,20
19038.0,2016,10,153.79999999999998,7,54
19038.0,2016,11,119.58999999999993,6,35
19038.0,2016,12,186.62000000000006,10,67
19038.0,2017,1,100.06999999999998,6,27
19222.0,2010,1,389.4700000000002,7,117
19222.0,2010,2,384.75000000000006,7,119
19222.0,2010,3,334.99,6,96
19222.0,2010,4,632.8699999999997,15,173
19222.0,2010,5,493.6500000000004,7,123
19222.0,2010,6,356.5600000000001,10,105
19222.0,2010,7,245.14000000000004,6,88
19222.0,2010,8,41.349999999999895,8,146
19222.0,2010,9,13.599999999999728,9,156
19222.0,2010,10,-2.575717417130363e-13,4,112
19222.0,2010,11,6.140000000000167,7,178
19222.0,2010,12,11.609999999999948,13,207
19222.0,2011,1,7.120000000000443,5,123
19222.0,2011,2,10.680000000000135,6,106
19222.0,2011,3,0.24999999999985967,6,119
19222.0,2011,4,5.009999999999774,8,123
19222.0,2011,5,0.879999999999789,6,115
19222.0,2011,6,24.230000000000484,10,156
19222.0,2011,7,3.389999999999779,7,158
19222.0,2011,8,12.239999999999883,10,194
19222.0,2011,9,13.339999999999892,3,101
19222.0,2011,10,0.4400000000001061,4,123
19222.0,2011,11,5.819999999999986,9,163
19222.0,2011,12,17.12999999999983,8,137
19222.0,2012,1,27.999999999999936,10,203
19222.0,2012,2,24.060000000000116,9,151
19222.0,2012,3,0.5200000000000626,6,117
19222.0,2012,4,11.92000000000013,7,166
19222.0,2012,5,8.700000000000086,5,146
19222.0,2012,6,14.959999999999928,5,131
19222.0,2012,7,8.36000000000018,6,121
19222.0,2012,8,3.0899999999998915,4,110
19222.0,2012,9,0.3299999999999308,4,82
19222.0,2012,10,1.4100000000001103,6,140
19222.0,2012,11,8.570000000000041,2,50
19222.0,2012,12,16.770000000000028,8,235
19222.0,2013,1,-6.072919944699606e-14,6,123
19222.0,2013,2,15.909999999999913,7,176
19222.0,2013,3,8.160000000000249,9,179
19222.0,2013,4,12.050000000000464,5,160
19222.0,2013,5,5.960000000000211,9,149
19222.0,2013,6,26.02999999999974,7,140
19222.0,2013,7,2.1000000000004886,10,204
19222.0,2013,8,4.360000000000156,10,179
19222.0,2013,9,39.85000000000038,9,153
19222.0,2013,10,5.170000000000003,11,166
19222.0,2013,11,10.149999999999867,10,155
19222.0,2013,12,16.160000000000068,11,209
19222.0,2014,1,406.96000000000026,6,149
19222.0,2014,2,304.80000000000007,6,96
19222.0,2014,3,287.3400000000001,4,70
19222.0,2014,4,495.87,10,117
19222.0,2014,5,405.1999999999999,8,83
19222.0,2014,6,441.84000000000054,9,113
19222.0,2014,7,406.1500000000001,8,97
19222.0,2014,8,470.44000000000005,9,110
19222.0,2014,9,321.36999999999995,10,94
19222.0,2014,10,561.08,12,136
19222.0,2014,11,655.6200000000005,9,126
19222.0,2014,12,755.3200000000003,15,167
19222.0,2015,1,587.28,13,154
19222.0,2015,2,437.0700000000004,9,105
19222.0,2015,3,453.4100000000006,15,123
19222.0,2015,4,696.2700000000009,14,176
19222.0,2015,5,677.430000000001,19,205
19222.0,2015,6,415.59000000000026,11,142
19222.0,2015,7,666.5600000000006,17,192
19222.0,2015,8,404.0300000000002,13,123
19222.0,2015,9,543.0000000000001,16,138
19222.0,2015,10,534.1900000000003,13,138
19222.0,2015,11,725.2500000000001,14,136
19222.0,2015,12,540.0200000000002,11,152
19222.0,2016,1,356.7900000000003,8,118
19222.0,2016,2,394.15999999999997,7,116
19222.0,2016,3,684.86,13,167
19222.0,2016,4,537.5400000000002,11,152
19222.0,2016,5,584.1299999999999,12,156
19222.0,2016,6,465.0200000000003,7,107
19222.0,2016,7,618.3900000000004,12,128
19222.0,2016,8,679.16,16,142
19222.0,2016,9,450.42000000000036,9,101
19222.0,2016,10,359.9400000000001,12,93
19222.0,2016,11,582.1800000000003,11,143
19222.0,2016,12,954.8400000000008,13,193
19222.0,2017,1,469.93000000000023,12,146
19350.0,2011,9,-4.796163466380676e-14,6,52
19350.0,2011,10,2.2500000000000027,3,25
19350.0,2012,3,0.0,1,6
19350.0,2012,9,1.990000000000001,1,7
19350.0,2014,1,3.29,1,2
19361.0,2010,1,45.34,1,5
19361.0,2010,3,97.65999999999998,2,30
19361.0,2010,4,173.35,3,38
19361.0,2010,6,107.36999999999999,2,32
19361.0,2010,7,244.51000000000005,5,59
19361.0,2010,10,1.7763568394002505e-15,1,14
19361.0,2010,11,20.679999999999986,3,53
19361.0,2011,1,6.359999999999985,1,28
19361.0,2011,2,-3.375077994860476e-14,1,32
19361.0,2011,3,7.105427357601002e-15,2,51
19361.0,2011,4,5.329070518200751e-15,1,24
19361.0,2011,5,2.5757174171303632e-14,2,45
19361.0,2011,8,-7.105427357601002e-15,1,31
19361.0,2011,10,0.3200000000000003,1,13
19361.0,2011,11,4.796163466380676e-14,2,40
19361.0,2011,12,1.7763568394002505e-15,1,10
19361.0,2012,2,0.11999999999997613,2,38
19361.0,2012,5,0.0,1,18
19361.0,2012,6,1.7763568394002505e-15,1,6
19361.0,2013,4,1.9984014443252818e-15,1,10
19361.0,2013,5,3.5300000000000065,1,26
19361.0,2013,6,1.2299999999999978,1,17
19361.0,2013,9,1.4654943925052066e-14,2,32
19361.0,2013,10,0.3399999999999448,4,58
19361.0,2014,10,94.00999999999998,2,29
19361.0,2014,12,89.40999999999997,1,20
19361.0,2015,2,53.57,1,10
19361.0,2015,5,86.64,1,17
19361.0,2015,6,68.25,1,17
19361.0,2015,12,127.82999999999996,1,28
19361.0,2016,3,52.690000000000005,2,18
19361.0,2016,9,92.35999999999999,1,17
19388.0,2011,11,1.8000000000000433,4,113
19388.0,2011,12,12.199999999999882,3,84
19388.0,2012,1,0.47000000000006903,5,136
19388.0,2012,2,4.389999999999914,3,81
19388.0,2012,3,1.6999999999999078,2,116
19388.0,2012,4,0.5199999999999867,3,146
19388.0,2012,6,0.9999999999997629,2,81
19388.0,2012,7,0.9999999999999378,2,76
19388.0,2012,8,1.7763568394002505e-15,1,21
19388.0,2012,9,0.21999999999963293,2,101
19388.0,2012,10,1.5499999999997982,1,83
19388.0,2012,11,0.16000000000003745,2,41
19388.0,2012,12,2.610000000000213,2,85
19388.0,2013,1,1.5000000000000089,1,52
19388.0,2013,2,6.990000000000292,5,180
19388.0,2013,3,-1.5931700403370996e-14,2,50
19388.0,2013,5,0.17000000000000304,1,10
19388.0,2013,6,1.0658141036401503e-14,3,23
19388.0,2013,8,6.661338147750939e-15,1,12
19388.0,2013,10,8.949999999999951,2,93
19388.0,2013,11,9.129999999999997,1,34
19388.0,2013,12,3.552713678800501e-15,1,11
19388.0,2014,1,0.0,1,11
19388.0,2014,3,144.26,2,51
19388.0,2014,7,170.70000000000005,2,51
19388.0,2014,9,104.83999999999997,2,28
19388.0,2015,1,229.4800000000002,2,85
19388.0,2015,2,57.690000000000005,2,11
19388.0,2015,4,41.32,1,14
19388.0,2015,6,175.26,3,53
19388.0,2015,8,24.119999999999997,1,8
19388.0,2015,9,81.17,1,23
19388.0,2015,10,103.34999999999997,2,29
19388.0,2015,11,26.62,1,8
19388.0,2015,12,64.15,1,17
19388.0,2016,1,130.24999999999997,1,34
19388.0,2016,2,13.18,1,2
19388.0,2016,3,164.14999999999998,1,52
19388.0,2016,4,38.59,1,12
19388.0,2016,6,47.78000000000001,1,13
19388.0,2016,7,103.37999999999995,3,38
19388.0,2016,9,196.68000000000004,1,46
19388.0,2016,10,155.41000000000003,3,32
19388.0,2016,12,129.11999999999998,2,39
19416.0,2010,1,34.22,2,16
19416.0,2010,3,169.90999999999994,2,43
19416.0,2010,4,110.98999999999997,1,29
19416.0,2010,6,214.29,4,37
19416.0,2010,7,607.7100000000004,7,117
19416.0,2010,8,5.329070518200751e-15,3,34
19416.0,2010,9,1.9999999999999556,2,35
19416.0,2010,10,3.0699999999999665,3,47
19416.0,2010,11,3.5600000000000165,1,28
19416.0,2010,12,3.790000000000005,3,42
19416.0,2011,1,3.990000000000016,2,38
19416.0,2011,2,3.730349362740526e-14,5,87
19416.0,2011,3,2.1999999999999904,3,59
19416.0,2011,4,9.636735853746359e-14,4,69
19416.0,2011,5,1.0302869668521453e-13,3,72
19416.0,2011,6,3.9968028886505635e-15,3,53
19416.0,2011,7,1.1879386363489175e-14,2,25
19416.0,2011,8,0.11999999999999034,2,42
19416.0,2011,9,-0.10000000000000053,1,10
19416.0,2011,10,1.200000000000001,1,14
19416.0,2011,12,3.552713678800501e-15,1,23
19416.0,2012,1,2.4868995751603507e-14,1,18
19416.0,2012,2,3.552713678800501e-15,1,15
19416.0,2012,3,-5.329070518200751e-15,2,25
19416.0,2012,4,0.10999999999996657,3,43
19416.0,2012,5,1.2300000000000164,4,79
19416.0,2012,6,0.0,1,8
19416.0,2012,7,3.3084646133829665e-14,1,22
19416.0,2012,9,0.7499999999999929,4,56
19416.0,2012,10,0.239999999999998,4,71
19416.0,2012,11,2.439999999999994,2,27
19416.0,2012,12,3.9900000000000135,5,66
19416.0,2013,1,6.217248937900877e-15,1,14
19416.0,2013,4,3.552713678800501e-15,1,22
19416.0,2013,5,3.375077994860476e-14,1,19
19416.0,2013,7,-8.881784197001252e-16,2,64
19416.0,2013,9,8.881784197001252e-15,1,22
19416.0,2013,10,8.881784197001252e-16,2,10
19416.0,2013,11,0.3599999999996353,3,43
19416.0,2013,12,-1.7763568394002505e-15,1,19
19416.0,2014,2,26.130000000000003,1,5
19416.0,2014,4,16.330000000000002,1,6
19416.0,2014,5,102.75999999999999,1,14
19416.0,2014,6,153.86,4,44
19416.0,2014,7,24.71,1,5
19416.0,2014,8,109.25999999999996,2,19
19416.0,2014,9,84.95999999999998,1,16
19416.0,2014,11,47.19,1,12
19416.0,2015,3,8.49,1,2
19416.0,2015,9,190.55,2,27
19416.0,2015,10,36.33,1,3
19416.0,2015,12,255.94,1,39
19416.0,2016,2,27.47,3,5
19416.0,2016,8,11.68,1,2
19418.0,2010,2,118.17999999999998,2,29
19418.0,2010,3,124.29999999999995,1,47
19418.0,2010,4,109.97999999999995,3,36
19418.0,2010,5,137.99999999999994,2,37
19418.0,2010,6,56.95,1,16
19418.0,2010,7,50.2,1,11
19418.0,2010,8,0.9500000000000703,1,53
19418.0,2010,9,0.5199999999999978,2,44
19418.0,2010,10,-8.881784197001252e-16,2,19
19418.0,2010,11,7.105427357601002e-15,2,29
19418.0,2010,12,0.0,1,25
19418.0,2011,1,1.0000000000000213,2,35
19418.0,2011,2,-4.884981308350689e-15,2,21
19418.0,2011,3,1.1546319456101628e-14,1,15
